Хореографія,Choreography,Choreografie,Уроки латиноамериканських танців,Latin American dance lessons,Lekce latinskoamerického tance
Хореографія,Choreography,Choreografie,Уроки східних танців,Oriental dance lessons,Lekce orientálního tance
Хореографія,Choreography,Choreografie,Уроки балету,Ballet lessons,Lekce baletu
Хореографія,Choreography,Choreografie,Інше в хореографії,Other in choreography,Ostatní v choreografii
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Масаж,Massage,Masáž
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Догляд за нігтями,Nail care,Péče o nehty
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Косметологія,Cosmetology,Kosmetologie
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Догляд за віями,Care for eyelashes,Péče o řasy
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Догляд за бровами,Eyebrow care,Péče o obočí
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Перманентний макіяж,Permanent makeup,Permanentní make-up
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Перукарські послуги,Hairdressing services,Kadeřnické služby
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Депіляція,Depilation,Depilační služby
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Послуги візажиста-стиліста,Makeup artist services,Služby vizážistky
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Макіяж,Makeup,Make-up služby
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Психолог,Psychologist,Psycholog
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Дієтолог,Nutritionist,Odborník na výživu
Послуги краси і здоров'я,Beauty and Health Services,Služby v oblasti krásy a zdraví,Інший догляд за собою,Another care of self,Další péče o sebe
Ділові послуги,Business services,Obchodní služby,Бухгалтерські послуги,Accounting services,Účetní služby
Ділові послуги,Business services,Obchodní služby,Юридичні послуги,Legal Services,Právní služby
Ділові послуги,Business services,Obchodní služby,Ріелтор,The realtor,Realitní kancelář
Ділові послуги,Business services,Obchodní služby,Послуги коллцентру,Collect Center services,Služby call centra
Ділові послуги,Business services,Obchodní služby,Фінансові послуги,financial services,Finanční služby
Ділові послуги,Business services,Obchodní služby,Консалтингові послуги,Consulting services,Poradenské služby
Ділові послуги,Business services,Obchodní služby,Кадрові послуги,Personnel services,Personální služby
Ділові послуги,Business services,Obchodní služby,Послуги безпеки,Security services,Bezpečnostní služby
Ділові послуги,Business services,Obchodní služby,Послуги у сфері міграції,Migration Services,Služby v oblasti migrace
Ділові послуги,Business services,Obchodní služby,Інші ділові послуги,Other business services,Ostatní obchodní služby
Ремонт авто,Car repair,Oprava automobilů,Допомога в дорозі,Help on the road,Pomoc na cestách
Ремонт авто,Car repair,Oprava automobilů,Технічне обслуговування та діагностика,Maintenance and diagnosis,Údržba a diagnostika
Ремонт авто,Car repair,Oprava automobilů,Автоелектрика,Autoelectric,Autoelektrika
Ремонт авто,Car repair,Oprava automobilů,Кузовні роботи,Body work,Práce na karoserii
Ремонт авто,Car repair,Oprava automobilů,Двигун,Engine,Motor
Ремонт авто,Car repair,Oprava automobilů,Коробка перемикання передач,Gearbox box,Převodovka
Ремонт авто,Car repair,Oprava automobilů,Догляд за салоном,Care for the salon,Péče o interiér
Ремонт авто,Car repair,Oprava automobilů,Ремонт і заміна автоскла,Repair and replacement,Opravy a výměny autoskel
Ремонт авто,Car repair,Oprava automobilů,Ходова частина,Chassis,Podvozek
Ремонт авто,Car repair,Oprava automobilů,Рульова система,The steering system,Systém řízení
Ремонт авто,Car repair,Oprava automobilů,Гальмівна система,Brake system,Brzdový systém
Ремонт авто,Car repair,Oprava automobilů,Вихлопна система,Exhaust system,Výfukový systém
Ремонт авто,Car repair,Oprava automobilů,Шиномонтаж,Tire,Montáž pneumatik
Ремонт авто,Car repair,Oprava automobilů,Ремонт і обслуговування автокондиціонерів,Repair and maintenance of auto -conditioners,Opravy a údržba klimatizací
Ремонт авто,Car repair,Oprava automobilů,Встановлення газобалонного обладнання (ГБО),Installation of aerobal equipment (HBO),Instalace zařízení plynových lahví
Ремонт авто,Car repair,Oprava automobilů,Ремонт мототехніки,Motochinics repair,Opravy motorových vozidel
Ремонт авто,Car repair,Oprava automobilů,Автострахування,Auto insurance,Pojištění vozidel
Ремонт авто,Car repair,Oprava automobilů,Інший ремонт авто,Another car repair,Ostatní opravy automobilů
